code,date
601916,2024-01-24
601918,2008-05-14
601918,2009-07-17
601918,2009-11-02
601918,2010-04-13
601918,2011-10-10
601918,2011-11-10
601918,2012-02-21
601918,2012-03-09
601918,2013-01-09
601918,2014-10-10
601918,2014-11-20
601918,2015-03-16
601918,2015-06-16
601918,2016-11-28
601918,2017-07-18
601918,2017-09-13
601918,2019-03-11
601918,2019-11-12
601918,2021-03-09
601918,2021-04-15
601918,2021-09-22
601918,2022-06-06
601918,2022-08-29
601919,2007-09-25
601919,2009-03-31
601919,2009-07-31
601919,2010-08-06
601919,2011-02-10
601919,2012-02-15
601919,2013-09-18
601919,2013-12-12
601919,2014-03-21
601919,2014-07-11
601919,2014-08-22
601919,2014-12-08
601919,2015-03-26
601919,2015-04-10
601919,2016-08-23
601919,2018-11-13
601919,2019-03-11
601919,2019-12-26
601919,2021-01-18
601919,2022-11-22
601919,2023-12-07
601919,2023-12-11
601921,2023-02-20
601921,2023-03-13
601921,2023-03-31
601921,2023-04-03
601921,2023-05-11
601921,2023-06-13
601928,2012-02-21
601928,2013-01-14
601928,2014-02-17
601928,2015-10-23
601928,2015-11-19
601928,2016-11-03
601928,2016-11-04
601928,2016-11-14
601928,2018-09-12
601928,2018-09-21
601928,2019-07-04
601928,2020-09-08
601928,2021-03-15
601928,2022-12-07
601928,2023-02-20
601928,2023-03-13
601928,2023-03-27
601928,2023-04-10
601928,2023-04-11
601929,2013-05-21
601929,2013-11-11
601929,2015-01-28
601929,2016-03-30
601929,2016-07-25
601929,2016-09-02
601929,2018-11-21
601929,2020-03-02
601929,2020-03-10
601929,2021-05-21
601929,2021-11-23
601929,2023-02-15
601929,2023-02-20
601933,2011-11-10
601933,2012-04-24
601933,2012-09-07
601933,2012-09-10
601933,2012-10-29
601933,2013-09-30
601933,2013-10-10
601933,2013-12-04
601933,2014-01-24
601933,2015-04-10
601933,2015-06-10
601933,2015-10-22
601933,2016-04-05
601933,2017-04-17
601933,2017-05-02
601933,2018-01-31
601933,2019-01-21
601933,2019-02-22
601933,2022-05-19
601939,2009-04-20
601939,2009-07-01
601939,2011-10-24
601939,2012-12-25
601939,2014-06-05
601939,2014-12-16
601939,2016-08-22
601939,2016-08-23
601939,2016-11-03
601939,2016-11-08
601939,2016-11-21
601939,2016-12-09
601939,2017-01-13
601939,2017-01-24
601939,2017-02-09
601939,2018-02-01
601939,2019-04-16
601939,2021-03-03
601939,2022-09-23
601939,2022-09-28
601939,2022-12-05
601939,2022-12-13
601939,2023-03-13
601939,2023-09-28
601939,2024-02-19
601949,2019-01-21
601949,2019-07-03
601949,2021-04-06
601949,2022-11-22
601952,2017-09-06
601952,2017-12-20
601952,2019-03-12
601952,2020-02-24
601952,2020-04-07
601952,2022-03-11
601952,2023-02-09
601952,2023-02-10
601952,2023-07-21
601952,2023-07-26
601956,2021-03-30
601956,2022-11-17
601958,2009-02-06
601958,2009-04-01
601958,2009-04-10
601958,2009-09-21
601958,2010-08-06
601958,2010-09-30
601958,2010-10-22
601958,2010-10-25
601958,2012-12-25
601958,2014-08-11
601958,2015-12-29
601958,2016-05-31
601958,2016-11-07
601958,2018-01-16
601958,2019-09-30
601958,2019-12-24
601958,2020-01-06
601958,2020-07-06
601958,2020-11-20
601958,2021-04-27
601958,2021-08-19
601958,2021-08-20
601958,2022-02-25
601958,2023-08-14
601958,2024-02-29
601963,2022-12-09
601963,2024-02-29
601965,2013-05-02
601965,2013-10-21
601965,2013-11-28
601965,2014-09-18
601965,2014-12-19
601965,2015-04-13
601965,2016-06-14
601965,2016-06-22
601965,2017-01-04
601965,2017-07-05
601965,2017-09-04
601965,2017-09-18
601965,2017-09-20
601965,2018-03-15
601965,2018-04-19
601965,2019-04-03
601965,2019-08-26
601965,2020-11-12
601965,2020-11-27
601965,2020-12-01
601965,2021-05-11
601965,2021-05-12
601965,2021-05-14
601965,2021-11-29
601965,2023-01-05
601965,2023-12-07
601965,2023-12-11
601966,2018-03-05
601966,2018-06-06
601966,2019-07-09
601966,2019-07-10
601966,2019-08-02
601966,2019-12-31
601966,2021-01-18
601966,2021-04-13
601966,2021-04-27
601966,2022-07-04
601966,2022-12-14
601966,2023-01-19
601966,2023-02-09
601966,2024-02-29
601966,2024-03-11
601968,2016-10-25
601968,2016-11-30
601968,2017-02-24
601968,2017-09-11
601968,2017-09-13
601968,2017-09-18
601968,2018-11-21
601968,2019-01-18
601968,2019-02-22
601968,2021-07-07
601968,2023-06-30
601969,2016-11-22
601969,2017-07-18
601969,2017-07-28
601969,2019-02-22
601969,2019-05-29
601969,2019-06-27
601969,2020-01-14
601969,2020-07-20
601969,2020-08-17
601969,2021-03-11
601969,2021-08-26
601969,2023-07-19
601969,2023-11-28
601969,2024-03-07
601975,2019-04-01
601975,2021-03-22
601975,2021-09-22
601975,2023-02-14
601985,2016-03-30
601985,2016-07-19
601985,2016-11-25
601985,2017-01-09
601985,2017-02-16
601985,2017-06-19
601985,2018-08-27
601985,2018-09-04
601985,2019-02-25
601985,2020-11-16
601985,2021-03-24
601985,2021-08-18
601985,2021-09-17
601985,2021-09-28
601985,2021-12-13
601985,2022-03-16
601985,2023-12-29
601985,2024-01-12
601988,2007-03-28
601988,2007-08-20
601988,2007-10-23
601988,2009-07-01
601988,2011-10-24
601988,2012-01-19
601988,2012-02-02
601988,2012-02-08
601988,2012-04-24
601988,2012-10-24
601988,2012-12-25
601988,2013-01-14
601988,2014-04-04
601988,2014-06-09
601988,2017-02-09
601988,2017-07-07
601988,2017-07-10
601988,2017-07-17
601988,2018-01-10
601988,2018-02-01
601988,2019-02-18
601988,2019-04-16
601988,2019-12-26
601988,2021-03-03
601988,2021-11-24
601988,2022-06-29
601988,2022-12-13
601988,2022-12-16
601988,2023-05-04
601988,2023-11-24
601988,2024-02-19
601989,2010-08-04
601989,2010-08-13
601989,2010-08-30
601989,2010-10-27
601989,2011-07-08
601989,2012-03-01
601989,2012-03-07
601989,2012-05-03
601989,2014-07-11
601989,2014-09-19
601989,2014-12-25
601989,2015-06-05
601989,2020-07-20
601989,2022-12-05
601989,2023-04-20
601989,2023-12-29
601990,2019-09-19
601990,2020-02-20
601990,2023-02-06
601990,2024-02-29
601991,2007-03-08
601991,2008-01-18
601991,2008-11-21
601991,2011-04-29
601991,2011-11-10
601991,2012-05-14
601991,2013-01-14
601991,2017-02-27
601991,2018-09-26
601991,2018-11-07
601991,2019-01-15
601991,2019-03-11
601991,2020-08-27
601991,2021-03-10
601991,2021-03-19
601991,2021-08-18
601991,2022-05-25
601991,2022-07-18
601991,2022-08-29
601991,2023-05-04
601991,2023-05-12
601991,2024-02-29
601991,2024-03-15
601992,2012-12-25
601992,2014-04-02
601992,2014-11-12
601992,2016-11-21
601992,2019-12-24
601992,2021-03-11
601992,2021-08-31
601992,2021-09-01
601992,2023-02-28
601992,2023-03-02
601995,2021-06-04
601995,2022-06-14
601995,2023-01-31
601996,2014-02-25
601996,2014-02-26
601996,2014-03-03
601996,2014-08-15
601996,2014-09-26
601996,2014-10-08
601996,2015-03-09
601996,2015-11-04
601996,2016-07-12
601996,2016-08-29
601996,2016-08-31
601996,2016-10-31
601996,2016-11-14
601996,2017-10-23
601996,2017-10-25
601996,2019-03-11
601996,2020-03-13
601996,2021-12-20
601996,2022-04-12
601997,2017-02-28
601997,2021-02-25
601998,2009-05-18
601998,2009-11-02
601998,2012-02-02
601998,2012-02-08
601998,2012-12-25
601998,2014-10-15
601998,2015-06-16
601998,2016-07-12
601998,2018-05-18
601998,2019-02-18
601998,2021-02-19
601998,2021-02-25
601998,2022-01-18
601998,2022-06-23
601998,2022-09-15
601998,2022-11-22
601998,2022-12-13
601998,2023-03-30
601998,2024-02-19
601999,2009-11-25
601999,2010-08-30
601999,2010-08-31
601999,2010-09-02
601999,2011-07-14
601999,2011-10-24
601999,2011-11-09
601999,2011-11-11
601999,2012-02-21
601999,2013-05-24
601999,2013-07-22
601999,2014-08-08
601999,2014-08-15
601999,2015-06-01
601999,2015-11-04
601999,2016-09-27
601999,2016-10-18
601999,2018-03-22
601999,2020-01-23
601999,2020-02-04
601999,2021-03-05
601999,2022-08-26
601999,2022-11-23
601999,2023-03-31
601999,2023-05-11
601999,2023-06-16
601999,2023-11-16
603000,2014-01-13
603000,2014-01-29
603000,2015-01-28
603000,2015-02-04
603000,2015-06-01
603000,2015-06-10
603000,2015-10-23
603000,2018-11-21
603000,2020-02-27
603000,2021-03-03
603000,2021-05-24
603000,2021-05-27
603000,2021-06-01
603000,2021-12-22
603000,2021-12-24
603000,2022-08-22
603000,2022-09-02
603001,2012-07-02
603001,2014-09-09
603001,2014-11-19
603001,2014-12-01
603001,2015-05-08
603001,2015-10-20
603001,2016-07-12
603001,2016-11-21
603001,2018-05-15
603001,2018-05-25
603001,2019-09-20
603001,2020-01-16
603001,2021-04-01
603001,2021-09-13
603002,2012-12-31
603002,2013-01-29
603002,2014-02-24
603002,2014-03-17
603002,2014-03-21
603002,2015-04-01
603002,2015-10-23
603002,2015-11-16
603002,2017-10-20
603002,2017-10-25
603002,2017-11-02
603002,2019-12-24
603002,2020-01-09
603002,2020-05-26
603002,2021-09-15
603002,2022-08-04
603002,2023-02-20
603002,2023-07-13
603002,2023-09-08
603003,2013-08-09
603003,2013-09-06
603003,2014-03-03
603003,2016-11-24
603003,2020-07-20
603003,2021-06-25
603003,2021-09-22
603003,2022-06-10
603003,2022-06-14
603003,2023-11-03
603003,2023-12-29
603005,2014-08-27
603005,2014-08-29
603005,2014-09-12
603005,2014-11-06
603005,2016-11-21
603005,2017-03-06
603005,2017-08-25
603005,2017-12-11
603005,2019-03-05
603005,2019-11-12
603005,2019-11-13
603005,2020-02-11
603005,2020-05-15
603005,2023-02-09
603005,2023-09-15
603005,2023-09-22
603006,2015-03-23
603006,2015-11-06
603006,2015-11-16
603006,2016-10-28
603006,2016-11-03
603006,2017-05-11
603006,2018-05-25
603006,2018-11-21
603006,2019-01-23
603006,2020-01-02
603006,2020-03-03
603006,2021-11-17
603006,2023-05-26
603006,2023-06-02
603006,2023-11-23
603006,2023-11-27
603006,2023-11-28
603006,2023-12-11
603007,2020-07-20
603007,2022-07-15
603007,2022-12-01
603008,2013-01-14
603008,2013-08-30
603008,2014-03-03
603008,2015-06-01
603008,2015-10-23
603008,2015-12-29
603008,2016-09-06
603008,2017-03-21
603008,2018-01-08
603008,2018-03-27
603008,2018-05-25
603008,2020-11-27
603008,2021-06-15
603008,2021-06-28
603008,2021-06-30
603008,2021-11-16
603008,2021-12-22
603008,2022-12-16
603009,2015-04-01
603009,2015-04-10
603009,2016-03-30
603009,2016-06-24
603009,2018-03-12
603009,2019-03-11
603009,2019-03-15
603009,2019-11-21
603009,2019-11-27
603009,2019-11-29
603009,2020-12-04
603009,2022-07-27
603009,2023-02-16
603009,2023-11-10
603009,2024-03-11
603010,2015-06-23
603010,2016-11-30
603010,2017-11-10
603010,2019-10-22
603010,2023-02-09
603010,2023-07-21
603010,2023-07-28
603011,2015-03-30
603011,2016-07-20
603011,2016-07-25
603011,2018-11-21
603011,2019-01-18
603011,2019-12-26
603011,2020-09-11
603011,2021-11-25
603011,2021-12-01
603011,2021-12-10
603011,2022-09-14
603011,2023-02-13
603011,2023-06-29
603011,2023-11-17
603012,2016-03-30
603012,2017-08-21
603012,2018-05-29
603012,2018-05-31
603012,2018-09-18
603012,2019-01-14
603012,2019-01-15
603012,2019-02-22
603012,2019-06-11
603012,2019-08-29
603012,2021-09-15
603012,2021-09-22
603012,2022-07-28
603012,2023-05-17
603012,2023-11-23
603012,2023-11-28
603013,2019-09-19
603013,2019-10-30
603013,2019-11-05
603013,2020-11-12
603013,2020-11-20
603013,2021-12-06
603013,2021-12-08
603013,2022-06-10
603013,2022-06-14
603013,2022-11-15
603013,2023-06-30
603013,2023-07-04
603013,2023-11-13
603013,2023-11-17
603015,2016-03-30
603015,2016-06-15
603015,2016-10-27
603015,2016-11-22
603015,2017-07-03
603015,2017-09-11
603015,2018-11-12
603015,2020-03-17
603015,2020-10-26
603015,2021-07-20
603015,2021-11-30
603015,2022-07-05
603015,2023-05-25
603015,2023-07-04
603016,2017-03-20
603016,2017-11-07
603016,2017-11-21
603016,2018-05-22
603016,2019-03-11
603016,2019-09-06
603016,2019-09-19
603016,2020-03-13
603016,2020-03-17
603016,2020-04-16
603016,2020-12-14
603016,2021-07-20
603016,2021-11-17
603016,2021-11-19
603016,2023-03-31
603016,2023-12-21
603017,2016-04-08
603017,2017-09-08
603017,2017-10-27
603017,2018-11-27
603017,2019-07-01
603017,2019-07-05
603017,2019-07-10
603017,2020-04-07
603017,2021-03-05
603017,2021-06-22
603017,2021-06-24
603017,2021-11-24
603017,2022-04-06
603017,2022-04-12
603017,2022-05-27
603017,2022-08-22
603017,2022-11-25
603017,2023-03-15
603017,2023-05-17
603017,2023-06-16
603017,2023-07-13
603017,2023-07-24
603017,2023-07-25
603017,2023-11-28
603018,2015-08-04
603018,2016-08-24
603018,2018-08-21
603018,2018-11-22
603018,2019-03-18
603018,2021-03-03
603018,2021-03-08
603018,2021-08-30
603018,2021-08-31
603018,2022-11-22
603018,2023-02-09
603019,2015-10-23
603019,2016-03-30
603019,2017-06-07
603019,2017-08-30
603019,2017-11-20
603019,2018-03-19
603019,2021-01-18
603019,2021-07-27
603019,2021-11-22
603019,2022-06-17
603019,2023-02-09
603019,2023-02-20
603019,2023-03-09
603019,2023-11-20
603019,2024-03-11
603020,2015-10-22
603020,2015-11-02
603020,2016-11-22
603020,2017-08-25
603020,2019-03-11
603020,2019-09-18
603020,2019-11-01
603020,2020-01-21
603020,2020-04-07
603020,2020-07-23
603020,2021-04-29
603020,2021-05-28
603020,2021-06-01
603020,2021-12-01
603020,2021-12-08
603020,2023-11-10
603021,2016-03-30
603021,2016-11-07
603021,2019-03-11
603021,2019-04-15
603021,2019-09-12
603021,2019-11-19
603021,2021-03-10
603021,2021-03-12
603021,2021-09-22
603021,2021-11-30
603021,2021-12-21
603021,2022-02-25
603022,2016-04-08
603022,2017-03-02
603022,2017-09-04
603022,2019-07-04
603022,2019-07-09
603022,2019-10-22
603022,2019-11-12
603022,2019-11-15
603022,2020-02-21
603022,2021-06-04
603022,2021-06-21
603022,2022-01-04
603022,2023-05-22
603022,2023-07-21
603022,2023-11-10
603022,2023-11-17
603022,2023-11-23
603022,2023-11-28
603022,2023-11-29
603023,2017-03-07
603023,2017-03-15
603023,2017-06-30
603023,2018-11-21
603023,2020-03-10
603023,2020-05-11
603023,2020-11-30
603023,2020-12-08
603023,2021-06-22
603023,2021-11-29
603023,2021-11-30
603023,2023-09-28
603025,2015-10-27
603025,2016-03-30
603025,2016-11-30
603025,2016-12-06
603025,2017-08-14
603025,2017-08-25
603025,2017-11-10
603025,2018-03-01
603025,2019-12-16
603025,2020-12-31
603025,2022-12-14
603025,2022-12-16
603025,2023-11-28
603026,2015-12-25
603026,2017-07-14
603026,2017-07-18
603026,2018-12-17
603026,2018-12-21
603026,2019-04-17
603026,2019-11-18
603026,2021-06-11
603026,2021-06-15
603026,2021-06-17
603026,2022-06-24
603026,2022-07-04
603027,2016-06-15
603027,2016-07-04
603027,2016-07-12
603027,2016-11-01
603027,2016-11-18
603027,2017-08-28
603027,2017-09-20
603027,2017-09-21
603027,2017-09-25
603027,2018-04-18
603027,2018-05-28
603027,2018-05-30
603027,2018-06-12
603027,2019-02-18
603027,2019-11-12
603027,2020-02-27
603027,2020-05-06
603027,2020-05-25
603027,2021-02-02
603027,2021-10-21
603027,2021-11-11
603027,2022-06-14
603027,2022-12-16
603027,2024-02-29
603028,2016-07-04
603028,2017-09-07
603028,2017-09-11
603028,2017-09-14
603028,2018-11-21
603028,2018-11-27
603028,2019-02-11
603028,2020-09-08
603028,2020-09-25
603028,2021-06-01
603028,2021-10-25
603028,2023-04-07
603028,2023-04-12
603029,2016-07-04
603029,2016-07-12
603029,2016-11-01
603029,2019-09-18
603029,2019-09-24
603029,2019-12-24
603029,2020-01-13
603029,2021-11-30
603029,2023-07-19
603029,2023-11-22
603029,2023-11-23
603030,2015-10-23
603030,2016-08-29
603030,2018-04-13
603030,2019-03-11
603030,2021-03-12
603030,2021-07-13
603030,2022-07-13
603030,2022-09-23
603030,2022-09-28
603030,2022-10-12
603030,2022-10-14
603030,2022-10-17
603030,2023-09-21
603031,2017-03-22
603031,2018-05-24
603031,2019-03-18
603031,2019-06-19
603031,2019-07-05
603031,2019-08-09
603031,2019-08-22
603031,2019-11-07
603031,2020-05-12
603031,2021-09-23
603031,2023-11-23
603032,2017-05-25
603032,2018-09-20
603032,2018-11-13
603032,2021-06-25
603032,2021-12-15
603033,2018-07-27
603033,2018-07-30
603033,2019-09-18
603033,2020-03-11
603033,2020-12-28
603033,2020-12-29
603033,2021-09-22
603033,2022-06-20
603033,2022-12-14
603033,2023-06-01
603035,2017-02-24
603035,2018-04-09
603035,2019-02-25
603035,2019-11-13
603035,2019-11-25
603035,2022-06-01
603035,2022-08-08
603035,2023-05-26
603036,2021-09-15
603036,2021-09-22
603036,2021-11-22
603036,2022-03-01
603036,2022-11-15
603036,2023-07-14
603037,2017-05-11
603037,2017-05-16
603037,2019-03-15
603037,2020-02-27
603037,2021-04-27
603037,2021-08-19
603037,2021-10-25
603037,2022-06-10
603038,2020-04-09
603038,2020-06-29
603038,2023-05-17
603038,2023-11-17
603039,2017-12-21
603039,2018-03-09
603039,2018-03-26
603039,2018-04-11
603039,2019-02-01
603039,2020-02-03
603039,2020-05-07
603039,2020-08-14
603039,2020-11-18
603039,2022-01-10
603039,2022-11-07
603039,2022-11-09
603039,2023-03-23
603040,2017-10-25
603040,2018-03-19
603040,2020-01-02
603040,2020-11-13
603040,2021-06-10
603040,2022-06-22
603040,2023-05-30
603040,2023-06-01
603040,2023-07-04
603041,2019-03-11
603041,2019-07-09
603041,2019-09-18
603041,2020-08-10
603041,2020-11-18
603041,2021-09-22
603041,2022-03-01
603041,2022-06-23
603041,2022-06-28
603041,2022-11-28
603041,2023-09-11
603041,2023-09-13
603041,2023-11-23
603042,2019-09-24
603042,2020-03-02
603042,2021-08-12
603042,2022-01-12
603042,2022-11-15
603042,2022-11-22
603042,2023-11-16
603043,2018-05-29
603043,2018-07-24
603043,2018-11-13
603043,2019-01-17
603043,2019-08-28
603043,2020-05-25
603043,2021-11-15
603043,2021-11-17
603043,2022-01-12
603043,2022-12-14
603043,2022-12-16
603045,2019-03-11
603045,2020-11-30
603045,2021-05-27
603045,2021-05-31
603045,2021-06-25
603045,2021-08-10
603045,2021-08-20
603045,2022-03-02
603045,2023-11-17
603048,2023-02-17
603050,2017-09-07
603050,2018-01-16
603050,2019-09-19
603050,2020-02-26
603050,2020-11-02
603050,2021-07-21
603050,2021-08-11
603050,2022-06-01
603050,2022-07-04
603050,2022-07-13
603053,2021-08-18
603053,2021-09-02
603053,2022-06-14
603053,2023-11-23
603055,2019-12-30
603055,2020-01-02
603055,2020-07-17
603055,2020-09-10
603055,2021-07-13
603055,2021-07-22
603055,2022-06-21
603055,2023-06-27
603055,2023-07-07
603055,2023-07-10
603056,2018-04-24
603056,2019-03-11
603056,2020-08-28
603056,2022-02-11
603056,2022-09-21
603056,2023-01-13
603057,2022-11-16
603057,2022-12-14
603058,2017-02-14
603058,2017-09-11
603058,2018-03-12
603058,2020-06-08
603058,2021-04-07
603058,2021-08-27
603058,2021-09-01
603058,2021-09-23
603058,2022-11-24
603058,2023-11-28
603059,2018-11-09
603059,2019-03-11
603059,2020-07-17
603059,2021-12-01
603059,2022-11-21
603059,2023-11-23
603059,2023-11-28
603060,2017-03-20
603060,2018-03-22
603060,2018-11-21
603060,2020-04-20
603060,2021-06-04
603060,2021-11-19
603060,2022-11-17
603061,2023-11-20
603063,2019-01-18
603063,2019-02-25
603063,2020-01-16
603063,2020-01-17
603063,2020-03-10
603063,2020-08-14
603063,2020-08-20
603063,2023-05-25
603063,2023-07-10
603063,2023-07-18
603063,2023-11-14
603066,2015-07-29
603066,2015-07-31
603066,2015-08-10
603066,2016-04-05
603066,2019-10-28
603066,2019-10-29
603066,2020-08-17
603066,2022-04-26
603066,2022-04-29
603066,2022-12-13
603066,2022-12-14
603066,2023-02-13
603066,2023-11-23
603066,2023-11-27
603066,2023-12-04
603066,2024-01-29
603067,2017-03-22
603067,2019-03-11
603067,2019-09-20
603067,2020-06-16
603067,2020-07-17
603067,2021-03-31
603067,2021-04-07
603067,2022-07-14
603067,2023-02-13
603068,2019-07-15
603068,2019-08-26
603068,2020-01-22
603068,2020-12-14
603068,2021-05-11
603068,2023-02-09
603068,2023-11-23
603069,2017-03-16
603069,2017-12-28
603069,2018-11-28
603069,2018-12-05
603069,2019-03-11
603069,2019-03-15
603069,2019-11-18
603069,2020-07-01
603070,2023-02-08
603070,2023-11-17
603071,2023-05-22
603071,2023-12-01
603071,2023-12-06
603073,2023-05-25
603073,2023-11-23
603076,2018-01-09
603076,2018-04-19
603076,2018-05-28
603076,2018-08-03
603076,2019-07-05
603076,2022-12-14
603077,2013-01-14
603077,2014-02-24
603077,2015-03-13
603077,2015-04-29
603077,2015-06-08
603077,2015-07-30
603077,2019-07-11
603077,2020-02-25
603077,2021-03-04
603077,2021-03-09
603077,2023-02-08
603078,2017-10-13
603078,2018-12-19
603078,2019-12-24
603078,2022-08-18
603078,2023-02-09
603078,2023-03-23
603079,2019-03-12
603079,2019-09-16
603079,2022-08-23
603079,2022-08-25
603079,2022-09-01
603079,2023-09-27
603079,2023-11-10
603079,2023-11-28
603080,2019-09-26
603080,2020-05-20
603080,2020-05-25
603080,2020-08-18
603080,2021-06-09
603080,2021-08-03
603080,2021-08-09
603080,2021-08-18
603080,2021-09-02
603080,2022-08-29
603080,2023-05-24
603080,2023-05-25
603081,2018-03-19
603081,2018-03-22
603081,2018-03-23
603081,2018-03-26
603081,2018-12-11
603081,2019-03-15
603081,2019-10-17
603081,2019-10-18
603081,2021-05-20
603083,2019-01-02
603083,2020-04-20
603083,2020-07-06
603083,2021-12-01
603083,2022-01-10
603083,2022-02-28
603083,2022-08-18
603083,2023-03-10
603083,2023-06-06
603083,2024-03-01
603083,2024-03-08
603085,2016-08-25
603085,2016-08-26
603085,2016-08-29
603085,2017-08-18
603085,2019-06-03
603085,2020-07-20
603085,2020-09-29
603085,2020-10-12
603085,2020-10-26
603085,2022-11-30
603086,2017-11-10
603086,2018-11-26
603086,2018-12-04
603086,2019-03-11
603086,2019-12-30
603086,2020-06-12
603086,2021-09-22
603087,2022-06-24
603087,2022-07-11
603087,2023-02-01
603087,2023-02-08
603087,2023-10-11
603087,2023-11-10
603087,2023-12-08
603088,2016-11-18
603088,2017-03-13
603088,2017-08-31
603088,2019-01-24
603088,2019-03-11
603088,2019-03-18
603088,2020-05-14
603088,2021-08-20
603088,2021-11-18
603088,2022-08-09
603089,2017-07-17
603089,2017-08-02
603089,2019-03-11
603089,2019-12-18
603089,2020-08-13
603089,2020-08-14
603089,2021-08-18
603089,2021-08-23
603089,2021-11-19
603089,2021-11-29
603089,2022-06-10
603089,2023-02-14
603089,2023-09-08
603089,2023-10-18
603090,2019-03-11
603090,2019-08-08
603090,2019-08-14
603090,2019-08-15
603090,2020-07-20
603090,2020-12-14
603090,2021-06-18
603090,2021-08-04
603090,2021-08-13
603090,2021-11-03
603090,2022-07-21
603090,2022-07-22
603090,2022-07-26
603090,2023-07-10
603093,2021-04-21
603093,2021-12-15
603093,2022-04-06
603093,2023-07-28
603095,2021-04-07
603095,2021-09-03
603095,2022-01-17
603095,2022-08-29
603095,2024-03-14
603096,2017-08-28
603096,2018-03-19
603096,2018-12-18
603096,2018-12-21
603096,2018-12-26
603096,2019-03-04
603096,2019-09-02
603096,2020-07-20
603096,2020-07-21
603096,2021-03-22
603096,2021-03-29
603096,2023-11-16
603096,2023-12-19
603097,2022-08-15
603097,2023-02-07
603098,2017-03-02
603098,2017-06-07
603099,2015-08-10
603099,2015-08-11
603099,2016-09-06
603099,2016-09-19
603099,2016-11-22
603099,2019-09-18
603099,2019-12-24
603099,2019-12-27
603099,2020-07-17
603099,2021-03-01
603099,2021-07-09
603099,2022-01-12
603099,2022-08-25
603099,2022-08-29
603099,2022-09-02
603099,2023-04-07
603099,2023-07-10
603099,2023-11-30
603100,2015-03-10
603100,2015-11-16
603100,2016-03-30
603100,2016-04-05
603100,2016-04-11
603100,2016-11-03
603100,2017-09-11
603100,2019-12-25
603100,2019-12-26
603100,2020-01-09
603100,2020-07-20
603100,2021-01-27
603100,2021-05-24
603100,2021-11-25
603100,2022-06-10
603100,2023-02-24
603101,2017-09-06
603101,2017-09-11
603101,2017-09-19
603101,2018-05-18
603101,2019-09-19
603101,2019-09-20
603101,2019-11-12
603101,2021-08-09
603101,2022-01-20
603101,2022-01-26
603101,2022-02-07
603101,2022-04-21
603101,2022-08-29
603101,2022-09-02
603101,2022-09-05
603101,2022-12-13
603101,2023-05-17
603101,2023-07-28
603101,2023-09-18
603103,2019-01-11
603103,2019-03-14
603103,2019-12-02
603103,2019-12-19
603103,2021-03-26
603103,2021-12-24
603103,2022-06-10
603103,2022-11-15
603103,2022-12-13
603103,2023-04-11
603103,2023-07-20
603105,2019-03-11
603105,2020-08-12
603105,2021-03-19
603105,2021-07-23
603105,2023-06-26
603106,2020-03-04
603106,2020-06-19
603106,2020-06-30
603106,2021-03-31
603106,2021-12-14
603106,2021-12-21
603106,2022-06-28
603106,2022-11-21
603106,2023-12-15
603108,2015-10-12
603108,2015-10-13
603108,2019-03-22
603108,2020-02-03
603108,2023-06-16
603108,2023-06-29
603109,2020-04-27
603109,2021-04-19
603109,2021-09-15
603109,2022-01-25
603109,2022-02-07
603109,2022-08-15
603109,2023-05-18
603109,2023-05-19
603109,2023-11-23
603109,2023-11-28
603110,2019-09-18
603110,2020-03-02
603110,2020-08-13
603110,2021-05-31
603110,2023-03-08
603110,2023-10-19
603111,2014-11-06
603111,2015-10-22
603111,2017-08-31
603111,2017-09-15
603111,2018-11-22
603111,2019-07-09
603111,2019-07-15
603111,2019-09-02
603111,2020-04-14
603111,2020-04-17
603111,2021-12-01
603111,2022-01-12
603111,2022-11-17
603111,2023-04-28
603112,2020-11-18
603112,2021-08-04
603112,2022-01-17
603112,2023-11-17
603112,2023-11-23
603113,2019-01-30
603113,2019-02-12
603113,2019-02-18
603113,2019-03-11
603113,2019-04-16
603113,2019-12-24
603113,2019-12-26
603113,2019-12-31
603113,2020-06-16
603113,2021-08-23
603113,2021-09-17
603113,2022-08-29
603113,2022-11-23
603113,2022-12-13
603113,2023-11-23
603115,2021-08-06
603115,2022-05-20
603115,2022-08-15
603116,2015-12-29
603116,2016-07-04
603116,2016-07-07
603116,2017-09-08
603116,2018-05-15
603116,2019-01-18
603116,2019-01-24
603116,2019-02-22
603116,2020-06-22
603116,2020-06-29
603116,2021-06-01
603116,2022-02-25
603116,2022-03-01
603116,2022-12-13
603116,2023-02-17
603116,2023-02-22
603116,2023-11-28
603117,2016-07-04
603117,2016-07-13
603117,2017-09-18
603117,2018-11-21
603117,2019-03-18
603117,2020-01-16
603117,2020-01-22
603117,2020-06-12
603117,2020-07-20
603117,2020-12-07
603117,2022-11-22
603117,2022-11-24
603117,2022-11-28
603117,2023-03-22
603117,2023-11-17
603117,2024-03-07
603117,2024-03-11
603117,2024-03-15
603118,2015-04-22
603118,2015-11-16
603118,2016-07-04
603118,2016-11-18
603118,2017-03-10
603118,2018-09-06
603118,2019-03-11
603118,2019-03-29
603118,2019-04-16
603118,2020-01-22
603118,2021-08-09
603118,2021-11-30
603118,2022-08-18
603118,2024-03-15
603121,2021-11-29
603121,2022-08-08
603121,2023-05-10
603121,2023-05-18
603121,2023-05-24
603122,2022-11-24
603122,2022-11-29
603122,2023-08-09
603122,2023-11-17
603123,2014-02-10
603123,2014-04-22
